datetime,temperature_dht,humidity_dht,temperature_bme,humidity_bme,pressure
2024-12-07 20:25:29,23.6,34.3,22.91,33.47,883.15
2024-12-07 20:26:29,22.6,33.6,22.85,33.29,883.13
2024-12-07 20:27:29,22.7,33.5,22.83,33.13,883.2
2024-12-07 20:28:29,22.4,33.3,22.79,33.43,883.16
2024-12-07 20:29:30,22.6,32.8,22.78,33.44,883.18
2024-12-07 20:30:30,23.4,32.9,22.79,33.49,883.16
2024-12-07 20:31:31,23.6,33.1,22.8,33.59,883.18
2024-12-07 20:32:31,23.7,33.1,22.81,33.9,883.25
2024-12-07 20:33:31,23.6,33.6,22.8,33.81,883.32
2024-12-07 20:34:31,23.3,34.0,22.8,33.94,883.29
2024-12-07 20:35:32,22.6,33.9,22.79,34.08,883.24
2024-12-07 20:36:32,22.7,33.2,22.77,34.07,883.3
2024-12-07 20:37:33,22.4,33.5,22.78,33.96,883.26
2024-12-07 20:38:33,23.6,34.5,22.78,34.07,883.21
2024-12-07 20:39:33,23.1,34.9,22.8,34.06,883.15
2024-12-07 20:40:33,22.4,34.6,22.81,34.12,883.19
2024-12-07 20:41:34,22.2,33.9,22.8,34.07,883.21
2024-12-07 20:42:34,23.3,33.9,22.8,34.16,883.16
2024-12-07 20:43:35,22.4,33.5,22.79,34.11,883.17
2024-12-07 20:44:35,23.7,34.8,22.78,34.13,883.16
2024-12-07 20:45:35,22.7,33.9,22.78,34.19,883.12
2024-12-07 20:46:35,21.9,33.9,22.78,34.22,883.16
2024-12-07 20:47:36,22.3,34.4,22.79,34.18,883.08
2024-12-07 20:48:36,23.2,34.4,22.8,34.16,883.07
2024-12-07 20:49:37,22.5,34.7,22.81,34.18,883.04
2024-12-07 20:50:37,23.1,34.8,22.81,34.18,883.03
2024-12-07 20:51:37,23.2,33.9,22.81,34.25,883.03
2024-12-07 20:52:37,23.1,34.9,22.81,34.27,883.03
2024-12-07 20:53:38,23.4,33.9,22.81,34.25,883.07
2024-12-07 20:54:38,22.7,34.1,22.8,34.27,883.07
2024-12-07 20:55:39,23.5,35.0,22.82,34.35,883.07
2024-12-07 20:56:39,22.0,34.9,22.82,34.32,883.06
2024-12-07 20:57:39,22.7,34.7,22.85,34.14,882.97
2024-12-07 20:58:39,22.8,34.3,22.93,34.11,882.99
2024-12-07 20:59:40,23.2,34.1,23.0,33.68,882.98
2024-12-07 21:00:40,23.6,34.4,23.05,33.72,883.04
2024-12-07 21:01:41,22.7,33.9,23.1,33.62,883.11
2024-12-07 21:02:41,23.9,33.4,23.13,33.61,883.12
2024-12-07 21:03:41,22.6,34.5,23.14,34.35,883.13
2024-12-07 21:04:41,22.8,35.0,23.16,34.83,883.09
2024-12-07 21:05:42,23.5,35.0,23.22,34.79,883.14
2024-12-07 21:06:42,22.8,34.6,23.21,34.3,883.13
2024-12-07 21:07:43,23.9,33.5,23.18,34.0,883.17
2024-12-07 21:08:43,22.9,34.6,23.17,33.88,883.16
2024-12-07 21:09:43,22.4,34.0,23.15,33.87,883.06
2024-12-07 21:10:43,23.6,33.7,23.14,33.87,883.03
2024-12-07 21:11:44,22.8,34.5,23.14,33.84,883.13
2024-12-07 21:12:44,22.9,33.6,23.13,33.84,883.17
2024-12-07 21:13:45,22.8,33.7,23.13,33.82,883.12
2024-12-07 21:14:45,23.7,33.0,23.12,33.84,883.13
2024-12-07 21:15:45,23.4,34.1,23.11,33.89,883.12
2024-12-07 21:16:45,23.5,33.4,23.11,33.97,883.11
2024-12-07 21:17:46,23.9,33.8,23.05,34.13,882.99
2024-12-07 21:18:46,23.2,33.4,22.98,34.25,882.99
2024-12-07 21:19:47,23.1,33.6,22.94,34.33,883.03
2024-12-07 21:20:47,23.7,34.0,22.89,34.63,883.04
2024-12-07 21:21:47,23.3,35.0,22.82,35.46,883.07
2024-12-07 21:22:47,23.4,35.0,22.8,35.18,883.07
2024-12-07 21:23:48,22.6,34.8,22.79,35.26,883.03
2024-12-07 21:24:48,22.4,35.7,22.77,35.37,882.98
2024-12-07 21:25:49,23.5,35.1,22.78,35.43,883.02
2024-12-07 21:26:49,22.2,34.9,22.79,35.81,883.03
2024-12-07 21:27:49,22.7,36.0,22.82,35.22,882.97
2024-12-07 21:28:49,22.0,35.6,22.86,35.29,882.95
2024-12-07 21:29:50,23.6,34.1,23.13,34.74,883.02
2024-12-07 21:30:50,23.0,35.8,23.14,35.23,882.95
2024-12-07 21:31:51,22.4,34.1,23.07,34.73,883.09
2024-12-07 21:32:51,22.7,35.4,22.99,34.89,883.22
2024-12-07 21:33:51,22.6,35.1,22.96,34.93,883.12
2024-12-07 21:34:51,23.8,34.4,22.95,35.08,883.05
2024-12-07 21:35:52,23.5,36.0,22.93,35.15,883.07
2024-12-07 21:36:52,23.8,35.4,22.93,35.21,883.1
2024-12-07 21:37:53,23.3,35.7,23.1,36.49,883.08
2024-12-07 21:38:53,23.6,34.8,23.06,35.2,883.02
2024-12-07 21:39:53,22.5,35.6,23.06,35.31,883.07
2024-12-07 21:40:53,24.0,35.4,23.26,35.02,883.09
2024-12-07 21:41:54,24.0,35.3,23.34,34.9,883.04
2024-12-07 21:42:54,23.2,34.1,23.61,34.62,883.06
2024-12-07 21:43:55,23.2,34.6,23.91,34.32,883.01
2024-12-07 21:44:55,23.4,33.4,24.03,33.9,882.99
2024-12-07 21:45:55,23.4,33.7,23.88,34.27,883.01
2024-12-07 21:46:55,24.3,34.7,23.75,34.17,883.0
2024-12-07 21:47:56,23.0,34.8,23.67,34.42,882.98
2024-12-07 21:48:56,23.8,35.0,23.41,35.41,882.99
2024-12-07 21:49:57,23.3,35.5,23.4,35.02,883.02
2024-12-07 21:50:57,23.4,34.5,23.28,35.25,882.95
2024-12-07 21:51:57,23.8,34.9,23.14,35.47,882.95
2024-12-07 21:52:57,23.9,35.7,23.01,35.63,882.95
2024-12-07 21:53:58,22.4,36.2,23.13,35.71,882.91
2024-12-07 21:54:58,22.4,36.0,23.15,35.68,882.98
2024-12-07 21:55:59,23.1,35.6,23.35,35.33,882.96
2024-12-07 21:56:59,22.5,34.7,23.27,35.37,883.03
2024-12-07 21:57:59,22.6,36.1,23.18,35.66,883.01
2024-12-07 21:58:59,24.0,36.2,23.28,35.56,883.04
2024-12-07 22:00:00,23.7,35.3,23.18,35.75,883.09
2024-12-07 22:01:00,23.7,35.2,23.15,35.89,883.05
2024-12-07 22:02:01,24.0,36.1,23.23,35.76,883.11
2024-12-07 22:03:01,23.5,35.8,23.26,36.29,883.17
2024-12-07 22:04:01,22.4,35.4,23.16,36.12,883.03
2024-12-07 22:05:01,22.7,36.5,23.09,36.22,883.0
2024-12-07 22:06:02,22.7,35.6,23.05,36.05,883.01
2024-12-07 22:07:02,22.1,36.4,22.99,36.53,883.0
2024-12-07 22:08:03,23.7,36.9,22.91,36.03,882.91
2024-12-07 22:09:03,22.4,36.7,22.99,36.18,883.05
2024-12-07 22:10:03,23.2,37.4,22.95,36.52,883.05
2024-12-07 22:11:03,22.4,36.2,22.94,36.46,882.98
2024-12-07 22:12:04,22.7,36.1,22.95,36.98,883.02
2024-12-07 22:13:04,23.1,36.4,22.96,36.93,883.01
2024-12-07 22:14:05,23.7,37.0,23.08,37.09,883.04
2024-12-07 22:15:05,22.6,37.8,23.11,36.97,882.93
2024-12-07 22:16:05,22.9,37.5,23.09,37.19,882.93
2024-12-07 22:17:05,22.7,37.8,23.02,37.18,882.85
2024-12-07 22:18:06,22.8,37.0,22.98,37.38,882.8
2024-12-07 22:19:06,23.3,37.2,22.96,37.45,882.77
2024-12-07 22:20:07,22.3,36.9,22.92,37.73,882.79
2024-12-07 22:21:07,23.6,38.4,22.89,37.73,882.78
2024-12-07 22:22:07,23.3,37.5,22.89,37.82,882.92
2024-12-07 22:23:07,23.6,38.1,22.89,37.9,882.92
2024-12-07 22:24:08,23.2,38.3,22.89,38.12,882.84
2024-12-07 22:25:08,23.5,38.2,22.88,37.92,882.82
2024-12-07 22:26:09,23.8,38.7,22.88,37.95,882.84
2024-12-07 22:27:09,23.1,38.5,22.86,37.99,882.84
2024-12-07 22:28:09,23.4,37.3,22.86,38.03,882.76
2024-12-07 22:29:09,23.2,38.3,22.83,38.14,882.72
2024-12-07 22:30:10,23.2,37.2,22.84,37.47,882.76
2024-12-07 22:31:10,23.1,38.3,22.82,37.87,882.73
2024-12-07 22:32:11,23.0,37.4,22.81,38.09,882.69
2024-12-07 22:33:11,22.1,37.3,22.81,37.9,882.63
2024-12-07 22:34:11,22.1,37.4,22.81,37.87,882.58
2024-12-07 22:35:11,22.6,37.8,22.84,37.63,882.6
2024-12-07 22:36:12,22.7,37.6,22.85,37.34,882.59
2024-12-07 22:37:12,23.8,37.0,22.91,36.83,882.64
2024-12-07 22:38:13,23.1,36.6,22.91,36.25,882.5
2024-12-07 22:39:13,23.7,36.6,22.9,36.17,882.47
2024-12-07 22:40:13,22.2,35.9,22.89,36.28,882.46
2024-12-07 22:41:13,23.2,35.6,22.88,36.1,882.4
2024-12-07 22:42:14,23.2,37.1,22.89,36.65,882.41
2024-12-07 22:43:14,23.2,36.4,22.9,36.2,882.5
2024-12-07 22:44:15,22.7,37.0,22.88,36.42,882.47
2024-12-07 22:45:15,23.4,37.7,22.87,37.44,882.46
2024-12-07 22:46:15,23.2,36.3,22.87,36.16,882.43
2024-12-07 22:47:15,23.5,35.7,22.86,36.23,882.42
2024-12-07 22:48:16,22.3,37.0,22.85,36.6,882.38
2024-12-07 22:49:16,22.1,35.6,22.86,36.14,882.39
2024-12-07 22:50:17,22.1,35.6,22.87,36.13,882.4
2024-12-07 22:51:17,23.7,37.0,22.84,36.22,882.47
2024-12-07 22:52:17,22.9,36.8,22.83,36.15,882.56
2024-12-07 22:53:17,22.2,36.9,22.83,36.18,882.54
2024-12-07 22:54:18,23.6,36.7,22.82,36.29,882.55
2024-12-07 22:55:18,23.2,36.5,22.82,36.15,882.46
2024-12-07 22:56:19,23.2,35.6,22.81,36.04,882.47
2024-12-07 22:57:19,23.4,35.6,22.82,36.23,882.49
2024-12-07 22:58:19,22.0,36.2,22.79,35.97,882.44
2024-12-07 22:59:19,23.4,35.6,22.79,35.88,882.37
2024-12-07 23:00:20,23.4,36.6,22.8,36.28,882.3
2024-12-07 23:01:20,22.0,35.6,22.8,35.89,882.3
2024-12-07 23:02:21,22.0,36.1,22.81,35.87,882.31
2024-12-07 23:03:21,23.0,35.3,22.8,35.78,882.22
2024-12-07 23:04:21,22.9,36.4,22.78,35.9,882.22
2024-12-07 23:05:21,22.3,35.4,22.77,35.75,882.21
2024-12-07 23:06:22,22.4,36.6,22.75,36.13,882.2
2024-12-07 23:07:22,22.5,36.6,22.75,37.07,882.23
2024-12-07 23:08:23,22.4,35.9,22.77,36.4,882.21
2024-12-07 23:09:23,23.2,36.6,22.78,35.79,882.19
2024-12-07 23:10:23,22.0,36.0,22.77,36.82,882.12
2024-12-07 23:11:23,23.2,36.2,22.76,36.02,882.19
2024-12-07 23:12:24,22.2,37.2,22.76,36.66,882.14
2024-12-07 23:13:24,22.9,37.2,22.75,37.0,882.09
2024-12-07 23:14:25,22.1,36.1,22.75,36.68,882.04
2024-12-07 23:15:25,23.3,35.9,22.76,36.53,882.0
2024-12-07 23:16:25,22.1,36.9,22.77,36.46,882.01
2024-12-07 23:17:25,23.1,36.2,22.75,36.45,881.98
2024-12-07 23:18:26,23.6,37.3,22.75,36.46,881.98
2024-12-07 23:19:26,22.2,36.0,22.74,36.4,882.0
2024-12-07 23:20:27,22.4,36.0,22.71,36.48,881.96
2024-12-07 23:21:27,22.9,38.6,22.71,37.81,882.1
2024-12-07 23:22:27,23.0,40.0,22.8,39.89,882.06
2024-12-07 23:23:27,22.1,41.5,22.91,40.7,882.02
2024-12-07 23:24:28,23.8,41.4,22.97,42.02,881.98
2024-12-07 23:25:28,23.3,42.0,23.02,42.35,881.95
2024-12-07 23:26:29,23.9,43.0,23.03,42.85,881.91
2024-12-07 23:27:29,23.2,41.3,23.02,41.66,881.89
2024-12-07 23:28:29,22.2,41.5,23.01,41.85,881.88
2024-12-07 23:29:29,22.6,42.1,22.94,41.42,881.91
2024-12-07 23:30:30,23.5,42.2,22.87,41.91,881.87
2024-12-07 23:31:30,22.5,40.4,22.84,40.83,881.96
2024-12-07 23:32:31,23.2,40.1,22.83,40.94,881.89
2024-12-07 23:33:31,23.2,41.2,22.82,40.53,881.77
2024-12-07 23:34:31,22.1,40.4,22.81,41.04,881.76
2024-12-07 23:35:31,23.3,40.2,22.81,40.77,881.76
2024-12-07 23:36:32,22.7,41.2,22.81,40.76,881.78
2024-12-07 23:37:32,22.9,40.2,22.83,40.64,881.78
2024-12-07 23:38:33,22.6,40.8,22.84,40.42,881.74
2024-12-07 23:39:33,23.1,40.2,22.83,40.41,881.73
2024-12-07 23:40:33,23.4,39.6,22.81,40.19,881.8
2024-12-07 23:41:33,23.4,40.9,22.79,40.09,881.86
2024-12-07 23:42:34,23.1,39.7,22.78,39.84,881.87
2024-12-07 23:43:34,22.5,40.5,22.78,40.01,881.85
2024-12-07 23:44:35,22.6,40.2,22.78,39.76,881.77
2024-12-07 23:45:35,23.5,39.7,22.82,39.8,881.71
2024-12-07 23:46:35,22.5,40.4,22.86,39.65,881.74
2024-12-07 23:47:35,22.6,38.9,22.89,39.23,881.71
2024-12-07 23:48:36,23.2,39.1,22.88,39.65,881.75
2024-12-07 23:49:36,23.3,39.8,22.89,39.51,881.71
2024-12-07 23:50:37,22.4,38.2,22.92,39.05,881.66
2024-12-07 23:51:37,22.0,37.3,22.91,37.79,881.65
2024-12-07 23:52:37,23.1,38.8,22.93,38.42,881.58
2024-12-07 23:53:37,23.8,38.3,23.07,37.46,881.62
2024-12-07 23:54:38,23.1,38.4,23.02,38.88,881.65
2024-12-07 23:55:38,23.1,37.2,22.98,37.69,881.63
2024-12-07 23:56:39,23.7,38.2,22.99,37.36,881.59
2024-12-07 23:57:39,23.7,38.0,22.95,37.29,881.53
2024-12-07 23:58:39,23.6,38.7,22.94,38.45,881.59
2024-12-07 23:59:39,23.6,38.8,22.94,37.86,881.49
2024-12-08 00:00:40,22.7,37.9,22.96,37.35,881.54
2024-12-08 00:01:40,23.2,38.0,22.95,37.24,881.52
2024-12-08 00:02:40,23.8,37.0,22.95,37.66,881.55
2024-12-08 00:03:40,23.2,37.6,22.98,38.28,881.49
2024-12-08 00:04:40,23.6,38.3,22.97,37.52,881.47
2024-12-08 00:05:41,23.3,38.7,22.95,38.09,881.49
2024-12-08 00:06:41,23.5,37.1,22.96,37.68,881.51
2024-12-08 00:07:42,22.3,40.0,23.03,39.59,881.51
2024-12-08 00:08:42,22.2,39.0,23.08,39.28,881.55
2024-12-08 00:09:42,22.9,40.1,23.03,39.44,881.5
2024-12-08 00:10:42,22.4,37.0,23.0,37.79,881.49
2024-12-08 00:11:43,23.6,37.3,22.98,37.86,881.52
2024-12-08 00:12:43,23.6,38.1,22.97,38.43,881.61
2024-12-08 00:13:44,23.6,37.1,22.96,37.88,881.65
2024-12-08 00:14:44,23.5,40.2,22.97,40.31,881.6
2024-12-08 00:15:44,23.8,40.3,22.98,39.44,881.55
2024-12-08 00:16:44,22.2,38.4,22.99,38.84,881.5
2024-12-08 00:17:45,23.1,37.5,22.93,37.76,881.5
2024-12-08 00:18:45,22.2,39.4,22.88,38.5,881.46
2024-12-08 00:19:46,22.5,39.5,22.88,38.77,881.53
2024-12-08 00:20:46,22.2,40.0,22.89,39.2,881.47
2024-12-08 00:21:46,22.8,39.3,23.09,38.95,881.4
2024-12-08 00:22:46,22.4,39.2,23.04,39.01,881.28
2024-12-08 00:23:47,22.8,38.5,23.09,38.89,881.3
2024-12-08 00:24:47,23.6,38.8,23.12,38.96,881.32
2024-12-08 00:25:48,23.7,38.7,23.1,39.05,881.26
2024-12-08 00:26:48,22.8,39.0,23.1,39.19,881.25
2024-12-08 00:27:48,23.4,39.5,23.01,39.4,881.24
2024-12-08 00:28:48,22.4,40.0,23.02,39.23,881.2
2024-12-08 00:29:49,22.3,40.5,23.0,40.21,881.09
2024-12-08 00:30:49,22.1,38.9,22.96,39.62,881.06
2024-12-08 00:31:50,22.9,39.3,22.97,39.47,881.1
2024-12-08 00:32:50,23.2,40.2,22.95,39.52,881.1
2024-12-08 00:33:50,23.3,39.9,22.96,39.65,881.13
2024-12-08 00:34:50,22.4,38.8,22.95,39.57,881.15
2024-12-08 00:35:51,22.2,40.3,22.99,39.63,881.15
2024-12-08 00:36:51,22.3,39.2,22.89,39.41,881.29
2024-12-08 00:37:52,23.0,39.1,22.86,39.67,881.16
2024-12-08 00:38:52,22.4,38.9,22.8,39.62,881.17
2024-12-08 00:39:52,22.0,40.6,22.84,39.72,881.1
2024-12-08 00:40:52,23.7,39.5,22.86,39.81,881.22
2024-12-08 00:41:53,23.2,39.7,22.82,39.29,881.13
2024-12-08 00:42:53,22.9,39.0,22.77,39.28,881.22
2024-12-08 00:43:54,23.1,39.8,22.81,39.35,881.16
2024-12-08 00:44:54,22.0,39.2,22.75,39.37,881.21
2024-12-08 00:45:54,23.6,38.5,22.77,39.26,881.16
2024-12-08 00:46:54,23.4,39.6,22.8,39.46,881.2
2024-12-08 00:47:55,23.0,40.0,22.81,39.31,881.16
2024-12-08 00:48:55,23.7,38.3,22.79,39.18,881.19
2024-12-08 00:49:56,22.0,40.5,22.75,39.56,881.11
2024-12-08 00:50:56,22.6,40.1,22.79,39.4,881.14
2024-12-08 00:51:56,22.7,38.5,22.81,39.14,881.12
2024-12-08 00:52:56,22.3,38.6,22.78,39.15,881.13
2024-12-08 00:53:57,23.0,38.8,22.75,39.44,881.21
2024-12-08 00:54:57,23.0,38.2,22.82,38.87,881.18
2024-12-08 00:55:58,22.9,39.5,22.78,39.02,881.26
2024-12-08 00:56:58,22.6,38.2,22.77,38.97,881.13
2024-12-08 00:57:58,22.2,39.8,22.73,39.05,881.16
2024-12-08 00:58:58,23.1,39.3,22.81,38.94,881.16
2024-12-08 00:59:59,22.5,39.3,22.75,39.08,881.16
2024-12-08 01:00:59,23.0,39.4,22.75,38.97,881.13
2024-12-08 01:02:00,22.1,38.3,22.73,38.92,881.16
2024-12-08 01:03:00,22.3,38.6,22.72,39.15,881.18
2024-12-08 01:04:00,23.3,38.2,22.77,39.14,881.21
2024-12-08 01:05:00,22.6,38.5,22.82,38.92,881.2
2024-12-08 01:06:01,23.0,39.3,22.77,39.05,881.22
2024-12-08 01:07:01,23.0,38.3,22.77,39.07,881.16
2024-12-08 01:08:02,23.1,39.9,22.8,39.13,881.21
2024-12-08 01:09:02,22.0,38.3,22.75,39.01,881.18
2024-12-08 01:10:02,22.2,38.8,22.71,39.05,881.16
2024-12-08 01:11:02,22.9,38.6,22.7,39.06,881.11
2024-12-08 01:12:03,23.2,38.4,22.76,38.95,881.25
2024-12-08 01:13:03,23.7,39.5,22.78,38.7,881.14
2024-12-08 01:14:04,22.3,38.2,22.73,38.66,881.21
2024-12-08 01:15:04,22.5,39.5,22.73,38.87,881.21
2024-12-08 01:16:04,22.4,39.6,22.69,38.84,881.15
2024-12-08 01:17:04,23.1,38.5,22.69,38.65,881.05
2024-12-08 01:18:05,22.9,38.0,22.66,38.71,881.11
2024-12-08 01:19:05,23.2,39.0,22.66,38.78,881.11
2024-12-08 01:20:06,22.9,39.2,22.66,38.75,881.12
2024-12-08 01:21:06,23.3,37.9,22.68,38.58,881.07
2024-12-08 01:22:06,22.5,38.7,22.72,38.51,881.23
2024-12-08 01:23:06,22.5,38.2,22.65,38.65,881.21
2024-12-08 01:24:07,23.3,39.0,22.67,38.56,881.16
2024-12-08 01:25:07,22.9,38.7,22.7,38.47,881.26
2024-12-08 01:26:08,21.9,38.8,22.7,38.37,881.2
2024-12-08 01:27:08,22.2,38.2,22.7,38.51,881.17
2024-12-08 01:28:08,23.3,38.7,22.67,38.4,881.26
2024-12-08 01:29:08,23.0,38.4,22.65,38.24,881.21
2024-12-08 01:30:09,23.2,38.7,22.63,38.25,881.15
2024-12-08 01:31:09,23.2,38.5,22.7,38.28,881.19
2024-12-08 01:32:10,22.5,37.9,22.65,38.08,881.17
2024-12-08 01:33:10,22.3,38.8,22.65,38.25,881.26
2024-12-08 01:34:10,23.1,38.1,22.62,38.25,881.26
2024-12-08 01:35:10,22.1,37.7,22.66,38.13,881.19
2024-12-08 01:36:11,23.4,38.0,22.61,38.28,881.17
2024-12-08 01:37:11,22.8,38.0,22.6,38.19,881.23
2024-12-08 01:38:12,22.4,37.9,22.69,38.17,881.18
2024-12-08 01:39:12,22.9,39.0,22.68,38.15,881.11
2024-12-08 01:40:12,23.4,37.6,22.7,38.07,881.17
2024-12-08 01:41:12,22.5,38.9,22.71,38.06,881.08
2024-12-08 01:42:13,22.8,38.9,22.64,38.15,881.19
2024-12-08 01:43:13,22.8,37.3,22.68,38.07,881.22
2024-12-08 01:44:14,23.1,37.6,22.67,38.18,881.15
2024-12-08 01:45:14,22.2,37.2,22.69,37.95,881.24
2024-12-08 01:46:14,23.4,38.3,22.66,37.93,881.22
2024-12-08 01:47:14,22.3,38.1,22.68,37.92,881.19
2024-12-08 01:48:15,21.8,38.5,22.63,37.85,881.2
2024-12-08 01:49:15,22.2,38.2,22.63,37.83,881.21
2024-12-08 01:50:16,22.5,38.2,22.66,37.87,881.22
2024-12-08 01:51:16,23.2,38.1,22.62,37.9,881.18
2024-12-08 01:52:16,23.3,37.7,22.64,37.83,881.11
2024-12-08 01:53:16,22.1,38.3,22.62,37.68,881.16
2024-12-08 01:54:17,23.2,37.7,22.57,37.96,881.14
2024-12-08 01:55:17,21.7,37.4,22.55,37.78,881.09
2024-12-08 01:56:18,22.9,36.9,22.57,37.75,881.14
2024-12-08 01:57:18,22.8,36.9,22.54,37.67,881.11
2024-12-08 01:58:18,23.4,38.5,22.52,37.78,881.02
2024-12-08 01:59:18,21.8,38.2,22.52,37.66,881.05
2024-12-08 02:00:19,21.6,38.0,22.5,37.65,881.04
2024-12-08 02:01:19,23.0,37.4,22.47,37.71,881.0
2024-12-08 02:02:20,21.7,37.4,22.46,37.67,880.99
2024-12-08 02:03:20,23.0,38.1,22.55,37.53,881.01
2024-12-08 02:04:20,22.7,37.0,22.57,37.47,881.03
2024-12-08 02:05:20,22.8,37.0,22.55,37.45,881.01
2024-12-08 02:06:21,22.8,37.2,22.53,37.56,880.98
2024-12-08 02:07:21,22.3,37.7,22.52,37.47,880.97
2024-12-08 02:08:22,23.0,36.4,22.6,37.25,880.97
2024-12-08 02:09:22,23.3,37.9,22.65,37.36,880.94
2024-12-08 02:10:22,23.2,37.4,22.58,37.17,880.91
2024-12-08 02:11:22,22.9,38.1,22.5,37.42,880.92
2024-12-08 02:12:23,22.8,36.9,22.61,37.16,880.94
2024-12-08 02:13:23,22.9,36.9,22.59,37.22,880.95
2024-12-08 02:14:24,22.4,36.7,22.49,37.36,880.92
2024-12-08 02:15:24,22.8,37.6,22.45,37.37,880.86
2024-12-08 02:16:24,21.9,37.5,22.53,37.23,880.83
2024-12-08 02:17:24,21.7,38.1,22.55,37.19,880.85
2024-12-08 02:18:25,22.1,37.8,22.61,37.08,880.78
2024-12-08 02:19:25,23.3,37.1,22.54,37.21,880.78
2024-12-08 02:20:26,22.1,36.7,22.52,37.09,880.76
2024-12-08 02:21:26,22.2,36.7,22.53,37.1,880.83
2024-12-08 02:22:26,23.1,37.9,22.51,37.17,880.79
2024-12-08 02:23:26,23.3,38.0,22.47,37.19,880.76
2024-12-08 02:24:27,22.1,36.4,22.57,37.05,880.82
2024-12-08 02:25:27,23.0,36.1,22.55,37.0,880.77
2024-12-08 02:26:28,22.6,36.7,22.51,37.0,880.82
2024-12-08 02:27:28,23.2,37.2,22.45,37.06,880.81
2024-12-08 02:28:28,22.1,36.7,22.45,37.06,880.76
2024-12-08 02:29:28,23.4,37.4,22.54,36.85,880.81
2024-12-08 02:30:29,22.7,37.2,22.53,37.07,880.75
2024-12-08 02:31:29,22.2,37.1,22.47,36.91,880.84
2024-12-08 02:32:30,21.6,36.7,22.42,36.99,880.74
2024-12-08 02:33:30,22.8,36.3,22.45,36.96,880.75
2024-12-08 02:34:30,22.3,36.8,22.48,36.94,880.74
2024-12-08 02:35:30,22.1,37.5,22.41,37.12,880.7
2024-12-08 02:36:31,21.8,37.6,22.44,36.86,880.69
2024-12-08 02:37:31,22.5,37.7,22.44,36.95,880.69
2024-12-08 02:38:32,22.3,37.3,22.47,37.01,880.68
2024-12-08 02:39:32,21.8,36.0,22.52,36.76,880.65
2024-12-08 02:40:32,21.9,36.6,22.53,36.95,880.66
2024-12-08 02:41:32,23.2,37.0,22.52,36.83,880.57
2024-12-08 02:42:33,23.1,37.1,22.52,36.83,880.62
2024-12-08 02:43:33,23.2,37.5,22.48,36.87,880.67
2024-12-08 02:44:34,21.7,36.7,22.52,36.85,880.65
2024-12-08 02:45:34,23.4,37.7,22.53,36.88,880.68
2024-12-08 02:46:34,21.7,37.4,22.55,36.8,880.79
2024-12-08 02:47:34,22.3,36.9,22.5,36.75,880.69
2024-12-08 02:48:35,21.9,37.3,22.48,36.78,880.62
2024-12-08 02:49:35,23.1,37.6,22.45,36.76,880.67
2024-12-08 02:50:36,22.3,36.5,22.44,36.79,880.63
2024-12-08 02:51:36,23.3,36.8,22.45,36.68,880.71
2024-12-08 02:52:36,22.0,37.5,22.42,36.71,880.69
2024-12-08 02:53:36,21.9,36.3,22.44,36.61,880.67
2024-12-08 02:54:37,23.3,36.8,22.46,36.61,880.61
2024-12-08 02:55:37,22.8,36.4,22.45,36.6,880.63
2024-12-08 02:56:38,23.4,35.4,22.5,36.26,880.65
2024-12-08 02:57:38,23.3,35.8,22.41,36.52,880.73
2024-12-08 02:58:38,22.7,35.6,22.42,36.37,880.69
2024-12-08 02:59:38,21.7,37.0,22.45,36.31,880.6
2024-12-08 03:00:39,22.2,36.2,22.38,36.33,880.61
2024-12-08 03:01:39,22.5,36.3,22.37,36.43,880.7
2024-12-08 03:02:40,22.5,36.8,22.31,36.54,880.72
2024-12-08 03:03:40,22.9,37.1,22.35,36.36,880.67
2024-12-08 03:04:40,21.6,36.9,22.33,36.43,880.61
2024-12-08 03:05:40,22.5,36.8,22.33,36.3,880.59
2024-12-08 03:06:41,23.0,36.0,22.29,36.39,880.56
2024-12-08 03:07:41,22.2,36.7,22.32,36.29,880.52
2024-12-08 03:08:42,21.6,36.4,22.37,36.16,880.59
2024-12-08 03:09:42,22.6,36.7,22.32,36.04,880.58
2024-12-08 03:10:42,22.2,35.7,22.35,36.17,880.59
2024-12-08 03:11:42,22.7,35.8,22.41,36.0,880.49
2024-12-08 03:12:43,22.6,35.5,22.47,35.81,880.52
2024-12-08 03:13:43,21.8,35.3,22.39,35.85,880.51
2024-12-08 03:14:44,21.5,36.2,22.39,35.95,880.46
2024-12-08 03:15:44,22.2,36.4,22.41,35.74,880.54
2024-12-08 03:16:44,21.5,36.3,22.33,35.93,880.4
2024-12-08 03:17:44,22.2,36.2,22.34,35.86,880.47
2024-12-08 03:18:45,22.5,36.7,22.3,35.86,880.41
2024-12-08 03:19:45,21.8,35.1,22.35,35.85,880.43
2024-12-08 03:20:46,22.6,35.3,22.33,35.67,880.48
2024-12-08 03:21:46,22.7,36.7,22.29,35.9,880.58
2024-12-08 03:22:46,23.0,36.6,22.3,35.8,880.54
2024-12-08 03:23:46,22.2,35.1,22.34,35.56,880.44
2024-12-08 03:24:47,23.0,35.9,22.31,35.59,880.53
2024-12-08 03:25:47,22.9,35.3,22.31,35.55,880.51
2024-12-08 03:26:48,22.8,36.1,22.27,35.7,880.52
2024-12-08 03:27:48,22.8,36.2,22.3,35.6,880.39
2024-12-08 03:28:48,22.2,35.0,22.3,35.56,880.38
2024-12-08 03:29:48,22.8,34.8,22.22,35.66,880.42
